word_id,sentence_id,sentence,word,label
35398,2188,"Pangungunahan ng PNP ang law enforcement operations , gaya ng pag-iimbestiga at pag-alalay sa Comelec sa mga kasong may kinalaman sa eleksiyon .",Comelec,OTH
35399,2188,"Pangungunahan ng PNP ang law enforcement operations , gaya ng pag-iimbestiga at pag-alalay sa Comelec sa mga kasong may kinalaman sa eleksiyon .",sa,FIL
35400,2188,"Pangungunahan ng PNP ang law enforcement operations , gaya ng pag-iimbestiga at pag-alalay sa Comelec sa mga kasong may kinalaman sa eleksiyon .",mga,FIL
35401,2188,"Pangungunahan ng PNP ang law enforcement operations , gaya ng pag-iimbestiga at pag-alalay sa Comelec sa mga kasong may kinalaman sa eleksiyon .",kasong,FIL
35402,2188,"Pangungunahan ng PNP ang law enforcement operations , gaya ng pag-iimbestiga at pag-alalay sa Comelec sa mga kasong may kinalaman sa eleksiyon .",may,FIL
35403,2188,"Pangungunahan ng PNP ang law enforcement operations , gaya ng pag-iimbestiga at pag-alalay sa Comelec sa mga kasong may kinalaman sa eleksiyon .",kinalaman,FIL
35404,2188,"Pangungunahan ng PNP ang law enforcement operations , gaya ng pag-iimbestiga at pag-alalay sa Comelec sa mga kasong may kinalaman sa eleksiyon .",sa,FIL
35405,2188,"Pangungunahan ng PNP ang law enforcement operations , gaya ng pag-iimbestiga at pag-alalay sa Comelec sa mga kasong may kinalaman sa eleksiyon .",eleksiyon,FIL
35406,2188,"Pangungunahan ng PNP ang law enforcement operations , gaya ng pag-iimbestiga at pag-alalay sa Comelec sa mga kasong may kinalaman sa eleksiyon .",.,OTH
35407,2189,Nabatid na aabutin ng P910 milyon ang ipamamahaging insentibo .,Nabatid,FIL
35408,2189,Nabatid na aabutin ng P910 milyon ang ipamamahaging insentibo .,na,FIL
35409,2189,Nabatid na aabutin ng P910 milyon ang ipamamahaging insentibo .,aabutin,FIL
35410,2189,Nabatid na aabutin ng P910 milyon ang ipamamahaging insentibo .,ng,FIL
35411,2189,Nabatid na aabutin ng P910 milyon ang ipamamahaging insentibo .,P910,OTH
35412,2189,Nabatid na aabutin ng P910 milyon ang ipamamahaging insentibo .,milyon,FIL
35413,2189,Nabatid na aabutin ng P910 milyon ang ipamamahaging insentibo .,ang,FIL
35414,2189,Nabatid na aabutin ng P910 milyon ang ipamamahaging insentibo .,ipamamahaging,FIL
35415,2189,Nabatid na aabutin ng P910 milyon ang ipamamahaging insentibo .,insentibo,FIL
35416,2189,Nabatid na aabutin ng P910 milyon ang ipamamahaging insentibo .,.,OTH
35417,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",Batay,FIL
35418,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",sa,FIL
35419,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",inilabas,FIL
35420,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",na,FIL
35421,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",case,ENG
35422,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",bulletin,ENG
35423,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",ng,FIL
35424,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",DOH,OTH
35425,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",dakong,FIL
35426,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",4:00,OTH
35427,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",ng,FIL
35428,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",hapon,FIL
35429,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",",",OTH
35430,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",nabatid,FIL
35431,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",na,FIL
35432,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",dahil,FIL
35433,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",sa,FIL
35434,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",mga,FIL
35435,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",naturang,FIL
35436,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",bagong,FIL
35437,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",kaso,FIL
35438,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",ng,FIL
35439,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",sakit,FIL
35440,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",",",OTH
35441,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",umakyat,FIL
35442,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",na,FIL
35443,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",ngayon,FIL
35444,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",sa,FIL
35445,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",1,OTH
35446,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",",",OTH
35447,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",473,OTH
35448,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",",",OTH
35449,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",25,OTH
35450,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",ang,FIL
35451,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",total,ENG
35452,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",cases,ENG
35453,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",ng,FIL
35454,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",COVID-19,OTH
35455,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",sa,FIL
35456,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",bansa,FIL
35457,2190,"Batay sa inilabas na case bulletin ng DOH dakong 4:00 ng hapon , nabatid na dahil sa mga naturang bagong kaso ng sakit , umakyat na ngayon sa 1 , 473 , 025 ang total cases ng COVID-19 sa bansa .",.,OTH
35458,2191,Parang maituturing na malasakit na rin sa kapwa ang hindi pagboto sa iyo mamshiee,Parang,FIL
35459,2191,Parang maituturing na malasakit na rin sa kapwa ang hindi pagboto sa iyo mamshiee,maituturing,FIL
35460,2191,Parang maituturing na malasakit na rin sa kapwa ang hindi pagboto sa iyo mamshiee,na,FIL
35461,2191,Parang maituturing na malasakit na rin sa kapwa ang hindi pagboto sa iyo mamshiee,malasakit,FIL
35462,2191,Parang maituturing na malasakit na rin sa kapwa ang hindi pagboto sa iyo mamshiee,na,FIL
35463,2191,Parang maituturing na malasakit na rin sa kapwa ang hindi pagboto sa iyo mamshiee,rin,FIL
35464,2191,Parang maituturing na malasakit na rin sa kapwa ang hindi pagboto sa iyo mamshiee,sa,FIL
35465,2191,Parang maituturing na malasakit na rin sa kapwa ang hindi pagboto sa iyo mamshiee,kapwa,FIL
35466,2191,Parang maituturing na malasakit na rin sa kapwa ang hindi pagboto sa iyo mamshiee,ang,FIL
35467,2191,Parang maituturing na malasakit na rin sa kapwa ang hindi pagboto sa iyo mamshiee,hindi,FIL
35468,2191,Parang maituturing na malasakit na rin sa kapwa ang hindi pagboto sa iyo mamshiee,pagboto,FIL
35469,2191,Parang maituturing na malasakit na rin sa kapwa ang hindi pagboto sa iyo mamshiee,sa,FIL
35470,2191,Parang maituturing na malasakit na rin sa kapwa ang hindi pagboto sa iyo mamshiee,iyo,FIL
35471,2191,Parang maituturing na malasakit na rin sa kapwa ang hindi pagboto sa iyo mamshiee,mamshiee,FIL
35472,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,Sobrang,FIL
35473,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,katapangan,FIL
35474,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,ang,FIL
35475,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,pag,FIL
35476,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,share,ENG
35477,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,mo,FIL
35478,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,ng,FIL
35479,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,trauma,ENG
35480,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,mo,FIL
35481,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,at,FIL
35482,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,lalo,FIL
35483,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,na,FIL
35484,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,ang,FIL
35485,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,pag,FIL
35486,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,overcome,ENG
35487,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,nito,FIL
35488,2192,Sobrang katapangan ang pag share mo ng trauma mo at lalo na ang pag overcome nito .,.,OTH
35489,2194,"Ito ang karapat dapat na buhosan ng tulong at attention ,",Ito,FIL
35490,2194,"Ito ang karapat dapat na buhosan ng tulong at attention ,",ang,FIL
35491,2194,"Ito ang karapat dapat na buhosan ng tulong at attention ,",karapat,FIL
35492,2194,"Ito ang karapat dapat na buhosan ng tulong at attention ,",dapat,FIL
35493,2194,"Ito ang karapat dapat na buhosan ng tulong at attention ,",na,FIL
35494,2194,"Ito ang karapat dapat na buhosan ng tulong at attention ,",buhosan,FIL
35495,2194,"Ito ang karapat dapat na buhosan ng tulong at attention ,",ng,FIL
35496,2194,"Ito ang karapat dapat na buhosan ng tulong at attention ,",tulong,FIL
35497,2194,"Ito ang karapat dapat na buhosan ng tulong at attention ,",at,FIL
35498,2194,"Ito ang karapat dapat na buhosan ng tulong at attention ,",attention,ENG
35499,2194,"Ito ang karapat dapat na buhosan ng tulong at attention ,",",",OTH
35500,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",Papaanong,FIL
35501,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",ang,FIL
35502,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",hangal,FIL
35503,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",na,FIL
35504,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",pag-iisip,FIL
35505,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",ng,FIL
35506,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",tao,FIL
35507,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",",",OTH
35508,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",isang,FIL
35509,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",pag,FIL
35510,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",iisip,FIL
35511,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",na,FIL
35512,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",kasintigas,FIL
35513,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",ng,FIL
35514,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",bato,FIL
35515,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",",",OTH
35516,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",ay,FIL
35517,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",tumatanggap,FIL
35518,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",ng,FIL
35519,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",ganoong,FIL
35520,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",di,FIL
35521,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",maarok,FIL
35522,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",na,FIL
35523,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",bagong,FIL
35524,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",gawain,FIL
35525,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",at,FIL
35526,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",mga,FIL
35527,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",salita,FIL
35528,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",ng,FIL
35529,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",Diyos,FIL
35530,2195,"Papaanong ang hangal na pag-iisip ng tao , isang pag iisip na kasintigas ng bato , ay tumatanggap ng ganoong di maarok na bagong gawain at mga salita ng Diyos ?",?,OTH
35531,2196,kapag lalagyan mo ng pang shine yung sapatos niya at itatali mo sintas niya,kapag,FIL
35532,2196,kapag lalagyan mo ng pang shine yung sapatos niya at itatali mo sintas niya,lalagyan,FIL
35533,2196,kapag lalagyan mo ng pang shine yung sapatos niya at itatali mo sintas niya,mo,FIL
35534,2196,kapag lalagyan mo ng pang shine yung sapatos niya at itatali mo sintas niya,ng,FIL
35535,2196,kapag lalagyan mo ng pang shine yung sapatos niya at itatali mo sintas niya,pang,FIL
35536,2196,kapag lalagyan mo ng pang shine yung sapatos niya at itatali mo sintas niya,shine,ENG
35537,2196,kapag lalagyan mo ng pang shine yung sapatos niya at itatali mo sintas niya,yung,FIL
35538,2196,kapag lalagyan mo ng pang shine yung sapatos niya at itatali mo sintas niya,sapatos,FIL
35539,2196,kapag lalagyan mo ng pang shine yung sapatos niya at itatali mo sintas niya,niya,FIL
35540,2196,kapag lalagyan mo ng pang shine yung sapatos niya at itatali mo sintas niya,at,FIL
35541,2196,kapag lalagyan mo ng pang shine yung sapatos niya at itatali mo sintas niya,itatali,FIL
35542,2196,kapag lalagyan mo ng pang shine yung sapatos niya at itatali mo sintas niya,mo,FIL
35543,2196,kapag lalagyan mo ng pang shine yung sapatos niya at itatali mo sintas niya,sintas,FIL
35544,2196,kapag lalagyan mo ng pang shine yung sapatos niya at itatali mo sintas niya,niya,FIL
35545,2197,Salamat sa lahat ng tumulong,Salamat,FIL
35546,2197,Salamat sa lahat ng tumulong,sa,FIL
35547,2197,Salamat sa lahat ng tumulong,lahat,FIL
35548,2197,Salamat sa lahat ng tumulong,ng,FIL
35549,2197,Salamat sa lahat ng tumulong,tumulong,FIL
35550,2198,Pili na kayo ng magnanakaw sa inyo sa 2022,Pili,FIL
35551,2198,Pili na kayo ng magnanakaw sa inyo sa 2022,na,FIL
35552,2198,Pili na kayo ng magnanakaw sa inyo sa 2022,kayo,FIL
35553,2198,Pili na kayo ng magnanakaw sa inyo sa 2022,ng,FIL
35554,2198,Pili na kayo ng magnanakaw sa inyo sa 2022,magnanakaw,FIL
35555,2198,Pili na kayo ng magnanakaw sa inyo sa 2022,sa,FIL
35556,2198,Pili na kayo ng magnanakaw sa inyo sa 2022,inyo,FIL
35557,2198,Pili na kayo ng magnanakaw sa inyo sa 2022,sa,FIL
35558,2198,Pili na kayo ng magnanakaw sa inyo sa 2022,2022,OTH
35559,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,Yung,FIL
35560,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,terms,ENG
35561,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,ng,FIL
35562,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,dreame,OTH
35563,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,hindi,FIL
35564,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,ko,FIL
35565,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,alam,FIL
35566,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,pero,FIL
35567,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,sa,FIL
35568,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,webnovel,OTH
35569,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,sayo,FIL
35570,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,ang,FIL
35571,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,copyright,ENG
35572,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,ngunit,FIL
35573,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,kailangan,FIL
35574,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,mo,FIL
35575,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,atang,FIL
35576,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,i-disclose,CS
35577,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,kung,FIL
35578,2199,Yung terms ng dreame hindi ko alam pero sa webnovel sayo ang copyright ngunit kailangan mo atang i-disclose kung ipopost mo siya sa ibang platform ?,ipopost,CS
