word_id,sentence_id,sentence,word,label
17287,1071,Walana kawawana kaming maheherap sa sobra Mahal ng nilihen dito sa calamba laguna,Walana,FIL
17288,1071,Walana kawawana kaming maheherap sa sobra Mahal ng nilihen dito sa calamba laguna,kawawana,FIL
17289,1071,Walana kawawana kaming maheherap sa sobra Mahal ng nilihen dito sa calamba laguna,kaming,FIL
17290,1071,Walana kawawana kaming maheherap sa sobra Mahal ng nilihen dito sa calamba laguna,maheherap,FIL
17291,1071,Walana kawawana kaming maheherap sa sobra Mahal ng nilihen dito sa calamba laguna,sa,FIL
17292,1071,Walana kawawana kaming maheherap sa sobra Mahal ng nilihen dito sa calamba laguna,sobra,FIL
17293,1071,Walana kawawana kaming maheherap sa sobra Mahal ng nilihen dito sa calamba laguna,Mahal,FIL
17294,1071,Walana kawawana kaming maheherap sa sobra Mahal ng nilihen dito sa calamba laguna,ng,FIL
17295,1071,Walana kawawana kaming maheherap sa sobra Mahal ng nilihen dito sa calamba laguna,nilihen,FIL
17296,1071,Walana kawawana kaming maheherap sa sobra Mahal ng nilihen dito sa calamba laguna,dito,FIL
17297,1071,Walana kawawana kaming maheherap sa sobra Mahal ng nilihen dito sa calamba laguna,sa,FIL
17298,1071,Walana kawawana kaming maheherap sa sobra Mahal ng nilihen dito sa calamba laguna,calamba,OTH
17299,1071,Walana kawawana kaming maheherap sa sobra Mahal ng nilihen dito sa calamba laguna,laguna,OTH
17300,1072,may pasmirk ka pang nalalaman ha,may,FIL
17301,1072,may pasmirk ka pang nalalaman ha,pasmirk,CS
17302,1072,may pasmirk ka pang nalalaman ha,ka,FIL
17303,1072,may pasmirk ka pang nalalaman ha,pang,FIL
17304,1072,may pasmirk ka pang nalalaman ha,nalalaman,FIL
17305,1072,may pasmirk ka pang nalalaman ha,ha,FIL
17306,1074,Busy na kong mahalin ang sarili ko .,Busy,ENG
17307,1074,Busy na kong mahalin ang sarili ko .,na,FIL
17308,1074,Busy na kong mahalin ang sarili ko .,kong,FIL
17309,1074,Busy na kong mahalin ang sarili ko .,mahalin,FIL
17310,1074,Busy na kong mahalin ang sarili ko .,ang,FIL
17311,1074,Busy na kong mahalin ang sarili ko .,sarili,FIL
17312,1074,Busy na kong mahalin ang sarili ko .,ko,FIL
17313,1074,Busy na kong mahalin ang sarili ko .,.,OTH
17314,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",Ang,FIL
17315,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",ikli,FIL
17316,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",na,FIL
17317,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",nga,FIL
17318,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",ng,FIL
17319,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",pasensya,FIL
17320,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",ko,FIL
17321,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",lalo,FIL
17322,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",pang,FIL
17323,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",umikli,FIL
17324,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",potek,FIL
17325,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",",",OTH
17326,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",mali,FIL
17327,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",nga,FIL
17328,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",ata,FIL
17329,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",desisyon,FIL
17330,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",ko,FIL
17331,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",mag-tutor,CS
17332,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",ng,FIL
17333,1075,"Ang ikli na nga ng pasensya ko lalo pang umikli potek , mali nga ata desisyon ko mag-tutor ng bata",bata,FIL
17334,1076,Ano tagalog ng pink muna nauubusan na kayo ng script eh,Ano,FIL
17335,1076,Ano tagalog ng pink muna nauubusan na kayo ng script eh,tagalog,FIL
17336,1076,Ano tagalog ng pink muna nauubusan na kayo ng script eh,ng,FIL
17337,1076,Ano tagalog ng pink muna nauubusan na kayo ng script eh,pink,ENG
17338,1076,Ano tagalog ng pink muna nauubusan na kayo ng script eh,muna,FIL
17339,1076,Ano tagalog ng pink muna nauubusan na kayo ng script eh,nauubusan,FIL
17340,1076,Ano tagalog ng pink muna nauubusan na kayo ng script eh,na,FIL
17341,1076,Ano tagalog ng pink muna nauubusan na kayo ng script eh,kayo,FIL
17342,1076,Ano tagalog ng pink muna nauubusan na kayo ng script eh,ng,FIL
17343,1076,Ano tagalog ng pink muna nauubusan na kayo ng script eh,script,ENG
17344,1076,Ano tagalog ng pink muna nauubusan na kayo ng script eh,eh,FIL
17345,1077,Hindi ba pwedeng magpahinga mga students ?,Hindi,FIL
17346,1077,Hindi ba pwedeng magpahinga mga students ?,ba,FIL
17347,1077,Hindi ba pwedeng magpahinga mga students ?,pwedeng,FIL
17348,1077,Hindi ba pwedeng magpahinga mga students ?,magpahinga,FIL
17349,1077,Hindi ba pwedeng magpahinga mga students ?,mga,FIL
17350,1077,Hindi ba pwedeng magpahinga mga students ?,students,ENG
17351,1077,Hindi ba pwedeng magpahinga mga students ?,?,OTH
17352,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,itigil,FIL
17353,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,na,FIL
17354,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,ang,FIL
17355,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,sugal,FIL
17356,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,.makontento,OTH
17357,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,sana,FIL
17358,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,tau,FIL
17359,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,sa,FIL
17360,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,ibinibigay,FIL
17361,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,ng,FIL
17362,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,Diyos,FIL
17363,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,.alam,OTH
17364,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,mo,FIL
17365,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,nman,FIL
17366,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,na,FIL
17367,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,kasalanan,FIL
17368,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,ang,FIL
17369,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,pagsusugal,FIL
17370,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,.dahil,OTH
17371,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,every,ENG
17372,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,sunday,ENG
17373,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,my,ENG
17374,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,fellowship,ENG
17375,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,kayu,FIL
17376,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,respeto,FIL
17377,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,nalng,FIL
17378,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,sa,FIL
17379,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,Diyos,FIL
17380,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,na,FIL
17381,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,nasa,FIL
17382,1078,itigil na ang sugal .makontento sana tau sa ibinibigay ng Diyos .alam mo nman na kasalanan ang pagsusugal .dahil every sunday my fellowship kayu respeto nalng sa Diyos na nasa itaas,itaas,FIL
17383,1079,medyo nalulungkot na ako sa reception ng mga tao ha ?,medyo,FIL
17384,1079,medyo nalulungkot na ako sa reception ng mga tao ha ?,nalulungkot,FIL
17385,1079,medyo nalulungkot na ako sa reception ng mga tao ha ?,na,FIL
17386,1079,medyo nalulungkot na ako sa reception ng mga tao ha ?,ako,FIL
17387,1079,medyo nalulungkot na ako sa reception ng mga tao ha ?,sa,FIL
17388,1079,medyo nalulungkot na ako sa reception ng mga tao ha ?,reception,ENG
17389,1079,medyo nalulungkot na ako sa reception ng mga tao ha ?,ng,FIL
17390,1079,medyo nalulungkot na ako sa reception ng mga tao ha ?,mga,FIL
17391,1079,medyo nalulungkot na ako sa reception ng mga tao ha ?,tao,FIL
17392,1079,medyo nalulungkot na ako sa reception ng mga tao ha ?,ha,FIL
17393,1079,medyo nalulungkot na ako sa reception ng mga tao ha ?,?,OTH
17394,1080,Hanggang ngayon lubog parin ako sa utang .,Hanggang,FIL
17395,1080,Hanggang ngayon lubog parin ako sa utang .,ngayon,FIL
17396,1080,Hanggang ngayon lubog parin ako sa utang .,lubog,FIL
17397,1080,Hanggang ngayon lubog parin ako sa utang .,parin,FIL
17398,1080,Hanggang ngayon lubog parin ako sa utang .,ako,FIL
17399,1080,Hanggang ngayon lubog parin ako sa utang .,sa,FIL
17400,1080,Hanggang ngayon lubog parin ako sa utang .,utang,FIL
17401,1080,Hanggang ngayon lubog parin ako sa utang .,.,OTH
17402,1081,Oras na para gumawa ng acc hhhaha,Oras,FIL
17403,1081,Oras na para gumawa ng acc hhhaha,na,FIL
17404,1081,Oras na para gumawa ng acc hhhaha,para,FIL
17405,1081,Oras na para gumawa ng acc hhhaha,gumawa,FIL
17406,1081,Oras na para gumawa ng acc hhhaha,ng,FIL
17407,1081,Oras na para gumawa ng acc hhhaha,acc,ENG
17408,1081,Oras na para gumawa ng acc hhhaha,hhhaha,OTH
17409,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",Patay,FIL
17410,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",ang,FIL
17411,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",isang,FIL
17412,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",bata,FIL
17413,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",at,FIL
17414,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",limang,FIL
17415,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",iba,FIL
17416,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",pa,FIL
17417,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",ang,FIL
17418,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",sugatan,FIL
17419,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",nang,FIL
17420,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",sumabog,FIL
17421,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",ang,FIL
17422,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",helium,ENG
17423,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",gas,ENG
17424,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",tank,ENG
17425,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",na,FIL
17426,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",ginagamit,FIL
17427,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",nila,FIL
17428,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",sa,FIL
17429,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",paggawa,FIL
17430,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",ng,FIL
17431,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",mga,FIL
17432,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",lobo,FIL
17433,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",sa,FIL
17434,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",Norala,OTH
17435,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",",",OTH
17436,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",South,OTH
17437,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",Cotabato,OTH
17438,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",.,OTH
17439,1083,di na siya makakaabsent dun ( 3,di,FIL
17440,1083,di na siya makakaabsent dun ( 3,na,FIL
17441,1083,di na siya makakaabsent dun ( 3,siya,FIL
17442,1083,di na siya makakaabsent dun ( 3,makakaabsent,CS
17443,1083,di na siya makakaabsent dun ( 3,dun,FIL
17444,1083,di na siya makakaabsent dun ( 3,(,OTH
17445,1083,di na siya makakaabsent dun ( 3,3,OTH
17446,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",Hindi,FIL
17447,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",Ko,FIL
17448,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",nais,FIL
17449,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",masayang,FIL
17450,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",ang,FIL
17451,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",Aking,FIL
17452,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",mga,FIL
17453,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",pagsisikap,FIL
17454,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",",",OTH
17455,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",ni,FIL
17456,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",hindi,FIL
17457,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",Ko,FIL
17458,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",rin,FIL
17459,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",nais,FIL
17460,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",makita,FIL
17461,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",na,FIL
17462,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",hawakan,FIL
17463,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",ng,FIL
17464,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",mga,FIL
17465,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",tao,FIL
17466,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",ang,FIL
17467,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",Aking,FIL
17468,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",mga,FIL
17469,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",salita,FIL
17470,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",ngunit,FIL
17471,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",sa,FIL
17472,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",lahat,FIL
17473,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",ng,FIL
17474,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",lugar,FIL
17475,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",ay,FIL
